"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012","X","Y","dbh04","dbh05","dbh12","slc10","umcact10","osSR11","usSR11","cover11","rdays2010","amou2010","rsAvgPrec","rsTotPrec","rsAvgTmin","rsAvgTmax","slope","aspect","elev","tmi","psiAvg","d2c","rs10pBelow0","rs10pBelow10","rs10pBelow5","rs10pBelow4","rs10pBelow8","rs10p5_15","rs10p5_20","rs10p5_10","rs10p8_16","rs10p20_25","rs10p14_26","rs10p15_20","rs10pAbove18","rs10pAbove22","rs10pAbove26","rs10pAbove30","rs10p10_15","rs10avgTemp","rs10avgTmax","rs10avgTmin"
"2309","SUGAR16",2010-05-16,"UMCA","N","4055","Alive",14.80000019,22,15.9,543852,4254795,428.15,439.15,465.1,1357,34,7,4,31,102,31.0699996948242,141.269664,988.887648,4.68328571428571,16.786043,22.2631073063834,152.887066936485,409.098999023438,4.83417511712245,5683.36515299479,32494.516812,0.011350608,0.67048842,0.195826645,0.138614997,0.478216006,0.695941298,0.774363678,0.474661775,0.434074753,0.028433845,0.135748681,0.07842238,0.053772071,0.014331575,0.000229305,0.011350608,0.221279523,8.821982343,14.4110283018868,4.20964622641509
"2310","SUGAR16",2010-05-16,"UMCA","M","4597","Alive",11,18,11.4,543852,4254795,428.15,439.15,465.1,1357,34,7,4,31,102,31.0699996948242,141.269664,988.887648,4.68328571428571,16.786043,22.2631073063834,152.887066936485,409.098999023438,4.83417511712245,5683.36515299479,32494.516812,0.011350608,0.67048842,0.195826645,0.138614997,0.478216006,0.695941298,0.774363678,0.474661775,0.434074753,0.028433845,0.135748681,0.07842238,0.053772071,0.014331575,0.000229305,0.011350608,0.221279523,8.821982343,14.4110283018868,4.20964622641509
"2311","SUGAR17",2010-05-24,"UMCA","A","4001","Alive",5.900000095,38,6.5,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2312","SUGAR17",2010-05-24,"UMCA","B","4002","Alive",7,34,6.3,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2313","SUGAR17",2010-05-24,"UMCA","C","4003","Alive",5,81,4.6,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2314","SUGAR17",2010-05-24,"UMCA","D","4004","Alive",4.400000095,19,4.3,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2315","SUGAR17",2010-05-24,"UMCA","E","4005","Alive",8.100000381,57,8.8,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2316","SUGAR17",2010-05-24,"UMCA","F","4008","Alive",2.200000048,26,NA,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2317","SUGAR17",2010-05-24,"UMCA","G","4009","Alive",5.099999905,9,5.5,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2318","SUGAR17",2010-05-24,"UMCA","H","4010","Alive",6.400000095,21,7.6,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2319","SUGAR17",2010-05-24,"UMCA","I","4011","Alive",7.300000191,21,8.9,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2320","SUGAR17",2010-05-24,"UMCA","J","4012","Alive",5.599999905,18,6.3,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2321","SUGAR17",2010-05-24,"UMCA","K","4013","Alive",6.5,18,7.3,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2322","SUGAR17",2010-05-24,"UMCA","L","4014","Alive",3.700000048,8,3.6,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2323","SUGAR17",2010-05-24,"UMCA","M","4015","Alive",7.699999809,4,9,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2324","SUGAR17",2010-05-24,"UMCA","N","4016","Alive",8.399999619,16,9.8,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2325","SUGAR17",2010-05-24,"UMCA","O","4017","Alive",2.900000095,9,3,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2326","SUGAR17",2010-05-24,"UMCA","P","4018","Alive",7.300000191,6,16.7,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2327","SUGAR17",2010-05-24,"UMCA","Q","4019","Alive",3.900000095,22,3.7,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2328","SUGAR17",2010-05-24,"UMCA","R","4020","Alive",4.400000095,16,4.4,542408,4254156,101.8,101.8,116.3,423,18,2,7,74,99,31.2800006866455,145.803076571429,1020.621536,4.597819,16.8134287142857,30.8535847254424,44.360613690716,436.161529541016,4.00390781624768,3406.05430094401,32267.975863,0.00309562,0.604563174,0.090575556,0.059390048,0.35989452,0.799816556,0.88855767,0.513987618,0.554689291,0.020866774,0.14492089,0.088741114,0.042880073,0.006305893,0,0.00309562,0.285828938,9.687922953,12.791320754717,6.66222169811321
"2329","SUGAR18",2010-05-03,"UMCA","P","2652","Alive",19,5,21.8,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2330","SUGAR18",2010-05-03,"UMCA","P","2653","Alive",19.5,3,20.7,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2331","SUGAR18",2010-05-03,"UMCA","Q","2654","Alive",11.5,15,12.2,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2332","SUGAR18",2010-05-03,"UMCA","A","4033","Alive",37.5,2,39.1,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2333","SUGAR18",2010-05-03,"UMCA","C","4034","Alive",35.79999924,11,37.5,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2334","SUGAR18",2010-05-03,"UMCA","C","4035","Alive",21,18,21.1,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2335","SUGAR18",2010-05-03,"UMCA","R","4894","Alive",6,5,9.3,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2336","SUGAR18",2010-05-03,"UMCA","O","511","Alive",4,29,4.7,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2337","SUGAR18",2010-05-03,"UMCA","E","515","Alive",16.25,33,16.8,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2338","SUGAR18",2010-05-03,"UMCA","M","544","Alive",8.5,14,8.3,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2339","SUGAR18",2010-05-03,"UMCA","N","557","Alive",8,23,8.1,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2340","SUGAR18",2010-05-03,"UMCA","I","572","Alive",14.75,4,15.3,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2341","SUGAR18",2010-05-03,"UMCA","B","575","Alive",24,2,NA,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2342","SUGAR18",2010-05-03,"UMCA","L","576","Alive",33.5,12,19.5,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2343","SUGAR18",2010-05-03,"UMCA","P","593","Alive",26,3,29,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2344","SUGAR18",2010-05-03,"UMCA","J","594","Alive",7.5,7,7.4,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2345","SUGAR18",2010-05-03,"UMCA","J","596","Alive",38.5,3,38.6,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2346","SUGAR18",2010-05-03,"UMCA","A","610","Alive",12.5,47,12.3,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2347","SUGAR18",2010-05-03,"UMCA","P","619","Alive",19.25,3,21.8,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2348","SUGAR18",2010-05-03,"UMCA","F","625","Alive",39.75,14,39,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2349","SUGAR18",2010-05-03,"UMCA","D","629","Alive",19,22,19.8,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2350","SUGAR18",2010-05-03,"UMCA","G","631","Alive",22,18,22.8,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2351","SUGAR18",2010-05-03,"UMCA","C","634","Alive",28.5,7,26,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2352","SUGAR18",2010-05-03,"UMCA","L","671","Alive",18.5,1,34.5,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2353","SUGAR18",2010-05-03,"UMCA","H","672","Alive",7.25,43,7.5,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2354","SUGAR18",2010-05-03,"UMCA","K","673","Alive",48.25,19,55.4,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2355","SUGAR18",2010-05-03,"UMCA","A","686","Alive",19.75,32,20.6,541889,4254689,560.05,560.05,598.6,395,27,5,13,81,97,31.75,141.077202,987.540414,4.59940485714286,16.9784284285714,9.51364908711189,257.433917754861,314.915618896484,8.55896105641329,5031.26139322917,32931.228871,0.008942903,0.693762898,0.166360926,0.110525109,0.466750745,0.744897959,0.808300848,0.527401972,0.461018115,0.024077047,0.111556982,0.063402889,0.043911947,0.011923871,0,0.008942903,0.217495987,8.781575785,13.4450283018868,4.78881603773585
"2356","SUGAR19",2010-05-06,"UMCA","M","190","Alive",25.25,64,26.1,543086,4254704,223.8,228.6,248.5,1020,21,5,13,84,101,31.2099990844727,145.773803285714,1020.416623,4.62677142857143,16.7721334285714,22.2859341759496,84.9103430627395,411.168212890625,4.34138843234658,4640.96838378906,32603.731902,0.006649851,0.628869525,0.120614538,0.082893832,0.405067645,0.761293281,0.851410227,0.508254987,0.501605136,0.027631277,0.151685393,0.090116946,0.052166934,0.012267828,0,0.006649851,0.253038294,9.494645953,13.8072735849057,5.48917924528302
"2357","SUGAR19",2010-05-06,"UMCA","J","1907","Alive",4.800000191,47,5,543086,4254704,223.8,228.6,248.5,1020,21,5,13,84,101,31.2099990844727,145.773803285714,1020.416623,4.62677142857143,16.7721334285714,22.2859341759496,84.9103430627395,411.168212890625,4.34138843234658,4640.96838378906,32603.731902,0.006649851,0.628869525,0.120614538,0.082893832,0.405067645,0.761293281,0.851410227,0.508254987,0.501605136,0.027631277,0.151685393,0.090116946,0.052166934,0.012267828,0,0.006649851,0.253038294,9.494645953,13.8072735849057,5.48917924528302
"2358","SUGAR19",2010-05-06,"UMCA","L","233","Alive",22.25,21,24.9,543086,4254704,223.8,228.6,248.5,1020,21,5,13,84,101,31.2099990844727,145.773803285714,1020.416623,4.62677142857143,16.7721334285714,22.2859341759496,84.9103430627395,411.168212890625,4.34138843234658,4640.96838378906,32603.731902,0.006649851,0.628869525,0.120614538,0.082893832,0.405067645,0.761293281,0.851410227,0.508254987,0.501605136,0.027631277,0.151685393,0.090116946,0.052166934,0.012267828,0,0.006649851,0.253038294,9.494645953,13.8072735849057,5.48917924528302
