"","plotid","species","year","live_count","live_avg_dbh","live_tot_dbh","dead_count","dead_avg_dbh","dead_tot_dbh","all_live_count","all_live_dbh","rel_dens","rel_dom","imp_value"
"3482","sugar17","lide",2005,4,NA,NA,NA,NA,NA,52,263,0.0769230769230769,NA,NA
"3483","sugar17","lide",2006,4,NA,NA,NA,NA,NA,34,0,0.117647058823529,NA,NA
"3484","sugar17","lide",2007,4,NA,NA,NA,NA,NA,34,0,0.117647058823529,NA,NA
"3485","sugar17","lide",2008,3,NA,NA,NA,NA,NA,33,0,0.0909090909090909,NA,NA
"3486","sugar17","lide",2009,4,NA,NA,NA,NA,NA,34,0,0.117647058823529,NA,NA
"3487","sugar17","lide",2010,4,NA,NA,NA,NA,NA,34,0,0.117647058823529,NA,NA
"3488","sugar17","lide",2011,3,NA,NA,1,NA,NA,32,0,0.09375,NA,NA
"3489","sugar17","lide",2012,4,19.825,79.3,NA,NA,NA,32,198.3,0.125,0.399899142713061,0.26244957135653
"3490","sugar17","lide",2014,4,12.6,50.4,NA,NA,NA,51,467.8,0.0784313725490196,0.107738349722103,0.0930848611355615
"3491","sugar17","quag",2003,6,NA,NA,NA,NA,NA,13,0,0.461538461538462,NA,NA
"3492","sugar17","quag",2005,6,7.03333333333333,42.2,NA,NA,NA,52,263,0.115384615384615,0.160456273764259,0.137920444574437
"3493","sugar17","quag",2006,7,NA,NA,NA,NA,NA,34,0,0.205882352941176,NA,NA
"3494","sugar17","quag",2007,7,NA,NA,NA,NA,NA,34,0,0.205882352941176,NA,NA
"3495","sugar17","quag",2008,7,NA,NA,NA,NA,NA,33,0,0.212121212121212,NA,NA
"3496","sugar17","quag",2009,7,NA,NA,NA,NA,NA,34,0,0.205882352941176,NA,NA
"3497","sugar17","quag",2010,7,NA,NA,NA,NA,NA,34,0,0.205882352941176,NA,NA
"3498","sugar17","quag",2011,7,NA,NA,NA,NA,NA,32,0,0.21875,NA,NA
"3499","sugar17","quag",2012,7,NA,NA,NA,NA,NA,32,198.3,0.21875,NA,NA
"3500","sugar17","quag",2014,7,6.84285714285714,47.9,NA,NA,NA,51,467.8,0.137254901960784,0.10239418554938,0.119824543755082
"3501","sugar17","quch",2003,7,NA,NA,NA,NA,NA,13,0,0.538461538461538,NA,NA
"3502","sugar17","quch",2005,8,3.35,26.8,NA,NA,NA,52,263,0.153846153846154,0.101901140684411,0.127873647265282
"3503","sugar17","quch",2006,8,NA,NA,NA,NA,NA,34,0,0.235294117647059,NA,NA
"3504","sugar17","quch",2007,8,NA,NA,NA,NA,NA,34,0,0.235294117647059,NA,NA
"3505","sugar17","quch",2008,8,NA,NA,NA,NA,NA,33,0,0.242424242424242,NA,NA
"3506","sugar17","quch",2009,8,NA,NA,NA,NA,NA,34,0,0.235294117647059,NA,NA
"3507","sugar17","quch",2010,8,NA,NA,NA,NA,NA,34,0,0.235294117647059,NA,NA
"3508","sugar17","quch",2011,8,NA,NA,NA,NA,NA,32,0,0.25,NA,NA
"3509","sugar17","quch",2012,8,4.275,34.2,NA,NA,NA,32,198.3,0.25,0.172465960665658,0.211232980332829
"3510","sugar17","quch",2014,8,4.0375,32.3,NA,NA,NA,51,467.8,0.156862745098039,0.0690466011115862,0.112954673104813
"3511","sugar17","umca",2004,15,5.73333333333333,86,NA,NA,NA,19,130.3,0.789473684210526,0.660015349194167,0.724744516702347
"3512","sugar17","umca",2005,15,NA,NA,NA,NA,NA,52,263,0.288461538461538,NA,NA
"3513","sugar17","umca",2006,15,NA,NA,NA,NA,NA,34,0,0.441176470588235,NA,NA
"3514","sugar17","umca",2007,15,NA,NA,NA,NA,NA,34,0,0.441176470588235,NA,NA
"3515","sugar17","umca",2008,15,NA,NA,NA,NA,NA,33,0,0.454545454545455,NA,NA
"3516","sugar17","umca",2009,15,NA,NA,NA,NA,NA,34,0,0.441176470588235,NA,NA
"3517","sugar17","umca",2010,15,NA,NA,NA,NA,NA,34,0,0.441176470588235,NA,NA
"3518","sugar17","umca",2011,14,NA,NA,NA,NA,NA,32,0,0.4375,NA,NA
"3519","sugar17","umca",2012,13,6.52307692307692,84.8,1,4.3,4.3,32,198.3,0.40625,0.427634896621281,0.41694244831064
"3520","sugar17","umca",2014,13,6.51538461538462,84.7,2,3.45,6.9,51,467.8,0.254901960784314,0.181060282171868,0.217981121478091
"3521","sugar18","quag",2003,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"3522","sugar18","quag",2005,1,28.2,28.2,NA,NA,NA,14,65.2,0.0714285714285714,0.432515337423313,0.251971954425942
"3523","sugar18","quag",2006,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"3524","sugar18","quag",2007,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"3525","sugar18","quag",2008,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"3526","sugar18","quag",2009,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"3527","sugar18","quag",2010,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"3528","sugar18","quag",2011,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"3529","sugar18","quag",2012,1,28.9,28.9,NA,NA,NA,14,324.1,0.0714285714285714,0.0891700092564024,0.0802992903424869
"3530","sugar18","quag",2014,1,29.1,29.1,NA,NA,NA,15,378,0.0666666666666667,0.076984126984127,0.0718253968253968
"3531","sugar18","umca",2004,12,22.5833333333333,271,NA,NA,NA,12,271,1,1,1
"3532","sugar18","umca",2005,12,NA,NA,NA,NA,NA,14,65.2,0.857142857142857,NA,NA
"3533","sugar18","umca",2006,12,NA,NA,NA,NA,NA,13,0,0.923076923076923,NA,NA
"3534","sugar18","umca",2007,12,NA,NA,NA,NA,NA,13,0,0.923076923076923,NA,NA
"3535","sugar18","umca",2008,12,NA,NA,NA,NA,NA,13,0,0.923076923076923,NA,NA
"3536","sugar18","umca",2009,12,NA,NA,NA,NA,NA,13,0,0.923076923076923,NA,NA
"3537","sugar18","umca",2010,12,NA,NA,NA,NA,NA,13,0,0.923076923076923,NA,NA
"3538","sugar18","umca",2011,12,NA,NA,NA,NA,NA,13,0,0.923076923076923,NA,NA
"3539","sugar18","umca",2012,13,22.7076923076923,295.2,NA,NA,NA,14,324.1,0.928571428571429,0.910829990743598,0.919700709657513
"3540","sugar18","umca",2014,13,23.9846153846154,311.8,NA,NA,NA,15,378,0.866666666666667,0.824867724867725,0.845767195767196
"3541","sugar19","quag",2003,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"3542","sugar19","quag",2005,9,34.4555555555556,310.1,NA,NA,NA,33,515.1,0.272727272727273,0.602019025431955,0.437373149079614
"3543","sugar19","quag",2006,9,NA,NA,NA,NA,NA,25,0,0.36,NA,NA
"3544","sugar19","quag",2007,8,NA,NA,1,NA,NA,24,0,0.333333333333333,NA,NA
"3545","sugar19","quag",2008,8,NA,NA,1,NA,NA,24,0,0.333333333333333,NA,NA
"3546","sugar19","quag",2009,7,NA,NA,2,NA,NA,23,0,0.304347826086957,NA,NA
"3547","sugar19","quag",2010,7,NA,NA,2,NA,NA,24,0,0.291666666666667,NA,NA
"3548","sugar19","quag",2011,7,NA,NA,2,NA,NA,24,0,0.291666666666667,NA,NA
"3549","sugar19","quag",2012,7,36.6285714285714,256.4,2,NA,NA,24,440.5,0.291666666666667,0.582065834279228,0.436866250472947
"3550","sugar19","quag",2014,7,36.4142857142857,254.9,2,21.95,43.9,32,651.2,0.21875,0.391431203931204,0.305090601965602
"3551","sugar19","umca",2004,16,10.45625,167.3,NA,NA,NA,16,167.3,1,1,1
"3552","sugar19","umca",2005,16,NA,NA,NA,NA,NA,33,515.1,0.484848484848485,NA,NA
"3553","sugar19","umca",2006,16,NA,NA,NA,NA,NA,25,0,0.64,NA,NA
"3554","sugar19","umca",2007,16,NA,NA,NA,NA,NA,24,0,0.666666666666667,NA,NA
"3555","sugar19","umca",2008,16,NA,NA,NA,NA,NA,24,0,0.666666666666667,NA,NA
"3556","sugar19","umca",2009,16,NA,NA,NA,NA,NA,23,0,0.695652173913043,NA,NA
"3557","sugar19","umca",2010,17,NA,NA,NA,NA,NA,24,0,0.708333333333333,NA,NA
"3558","sugar19","umca",2011,17,NA,NA,NA,NA,NA,24,0,0.708333333333333,NA,NA
"3559","sugar19","umca",2012,17,10.8294117647059,184.1,NA,NA,NA,24,440.5,0.708333333333333,0.417934165720772,0.563133749527053
"3560","sugar19","umca",2014,17,10.8117647058824,183.8,1,9.1,9.1,32,651.2,0.53125,0.282248157248157,0.406749078624079
"3561","sugar21","quag",2003,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"3562","sugar21","quag",2005,1,72.3,72.3,NA,NA,NA,24,79,0.0416666666666667,0.915189873417722,0.478428270042194
"3563","sugar21","quag",2006,1,NA,NA,NA,NA,NA,23,0,0.0434782608695652,NA,NA
"3564","sugar21","quag",2007,1,NA,NA,NA,NA,NA,23,0,0.0434782608695652,NA,NA
"3565","sugar21","quag",2008,1,NA,NA,NA,NA,NA,23,0,0.0434782608695652,NA,NA
"3566","sugar21","quag",2009,1,NA,NA,NA,NA,NA,24,0,0.0416666666666667,NA,NA
"3567","sugar21","umca",2004,22,11.7613636363636,258.75,NA,NA,NA,22,258.75,1,1,1
"3568","sugar21","umca",2005,22,NA,NA,NA,NA,NA,24,79,0.916666666666667,NA,NA
"3569","sugar21","umca",2006,22,NA,NA,NA,NA,NA,23,0,0.956521739130435,NA,NA
"3570","sugar21","umca",2007,22,NA,NA,NA,NA,NA,23,0,0.956521739130435,NA,NA
"3571","sugar21","umca",2008,22,NA,NA,NA,NA,NA,23,0,0.956521739130435,NA,NA
"3572","sugar21","umca",2009,23,NA,NA,NA,NA,NA,24,0,0.958333333333333,NA,NA
"3573","sugar21","umca",2010,24,NA,NA,NA,NA,NA,24,0,1,NA,NA
"3574","sugar21","umca",2011,24,NA,NA,NA,NA,NA,24,0,1,NA,NA
"3575","sugar21","umca",2012,25,11.872,296.8,NA,NA,NA,25,296.8,1,1,1
"3576","sugar21","umca",2014,24,12.3666666666667,296.8,1,6,6,25,306.8,0.96,0.967405475880052,0.963702737940026
"3577","sugar23","quch",2003,18,NA,NA,NA,NA,NA,18,0,1,NA,NA
"3578","sugar23","quch",2005,18,28.1111111111111,506,NA,NA,NA,19,507.4,0.947368421052632,0.997240835632637,0.972304628342634
"3579","sugar23","quch",2006,18,NA,NA,NA,NA,NA,19,0,0.947368421052632,NA,NA
"3580","sugar23","quch",2007,18,NA,NA,NA,NA,NA,19,0,0.947368421052632,NA,NA
"3581","sugar23","quch",2008,18,NA,NA,NA,NA,NA,19,0,0.947368421052632,NA,NA
"3582","sugar23","quch",2009,18,NA,NA,NA,NA,NA,19,0,0.947368421052632,NA,NA
"3583","sugar23","quch",2010,18,NA,NA,NA,NA,NA,19,0,0.947368421052632,NA,NA
"3584","sugar23","quch",2011,18,NA,NA,NA,NA,NA,19,0,0.947368421052632,NA,NA
"3585","sugar23","quch",2012,18,29.3333333333333,528,NA,NA,NA,19,534.8,0.947368421052632,0.987284966342558,0.967326693697595
"3586","sugar23","quch",2014,19,27.5842105263158,524.1,1,18.7,18.7,20,531.7,0.95,0.985706225315027,0.967853112657514
"3587","sugar23","umca",2005,1,1.4,1.4,NA,NA,NA,19,507.4,0.0526315789473684,0.00275916436736303,0.0276953716573657
"3588","sugar23","umca",2006,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"3589","sugar23","umca",2007,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"3590","sugar23","umca",2008,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"3591","sugar23","umca",2009,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"3592","sugar23","umca",2010,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"3593","sugar23","umca",2011,1,NA,NA,NA,NA,NA,19,0,0.0526315789473684,NA,NA
"3594","sugar23","umca",2012,1,6.8,6.8,NA,NA,NA,19,534.8,0.0526315789473684,0.012715033657442,0.0326733063024052
"3595","sugar23","umca",2014,1,7.6,7.6,NA,NA,NA,20,531.7,0.05,0.0142937746849727,0.0321468873424864
"3596","sugar24","quch",2003,3,NA,NA,NA,NA,NA,10,0,0.3,NA,NA
"3597","sugar24","quch",2005,3,29.9666666666667,89.9,NA,NA,NA,11,287.4,0.272727272727273,0.312804453723034,0.292765863225153
"3598","sugar24","quch",2006,3,NA,NA,NA,NA,NA,10,0,0.3,NA,NA
"3599","sugar24","quch",2007,3,NA,NA,NA,NA,NA,10,0,0.3,NA,NA
"3600","sugar24","quch",2008,3,NA,NA,NA,NA,NA,10,0,0.3,NA,NA
"3601","sugar24","quch",2009,3,NA,NA,NA,NA,NA,9,0,0.333333333333333,NA,NA
"3602","sugar24","quch",2010,3,NA,NA,NA,NA,NA,9,0,0.333333333333333,NA,NA
"3603","sugar24","quch",2011,3,NA,NA,NA,NA,NA,9,0,0.333333333333333,NA,NA
"3604","sugar24","quch",2012,3,30.7,92.1,NA,NA,NA,9,251.7,0.333333333333333,0.365911799761621,0.349622566547477
"3605","sugar24","quch",2014,3,31.3666666666667,94.1,NA,NA,NA,10,271.8,0.3,0.346210448859455,0.323105224429728
"3606","sugar24","quke",2003,7,NA,NA,NA,NA,NA,10,0,0.7,NA,NA
"3607","sugar24","quke",2005,7,27.1428571428571,190,NA,NA,NA,11,287.4,0.636363636363636,0.661099512874043,0.64873157461884
"3608","sugar24","quke",2006,7,NA,NA,NA,NA,NA,10,0,0.7,NA,NA
"3609","sugar24","quke",2007,7,NA,NA,NA,NA,NA,10,0,0.7,NA,NA
"3610","sugar24","quke",2008,7,NA,NA,NA,NA,NA,10,0,0.7,NA,NA
"3611","sugar24","quke",2009,6,NA,NA,1,NA,NA,9,0,0.666666666666667,NA,NA
"3612","sugar24","quke",2010,6,NA,NA,1,NA,NA,9,0,0.666666666666667,NA,NA
"3613","sugar24","quke",2011,6,NA,NA,1,NA,NA,9,0,0.666666666666667,NA,NA
"3614","sugar24","quke",2012,6,26.6,159.6,1,38.5,38.5,9,251.7,0.666666666666667,0.634088200238379,0.650377433452523
"3615","sugar24","quke",2014,6,26.5,159,1,39,39,10,271.8,0.6,0.584988962472406,0.592494481236203
"3616","sugar30","quke",2003,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3617","sugar30","quke",2005,5,32.96,164.8,NA,NA,NA,22,205.8,0.227272727272727,0.800777453838678,0.514025090555703
"3618","sugar30","quke",2006,5,NA,NA,NA,NA,NA,16,0,0.3125,NA,NA
"3619","sugar30","quke",2007,5,NA,NA,NA,NA,NA,16,0,0.3125,NA,NA
"3620","sugar30","quke",2008,5,NA,NA,NA,NA,NA,16,0,0.3125,NA,NA
"3621","sugar30","quke",2009,5,NA,NA,NA,NA,NA,16,0,0.3125,NA,NA
"3622","sugar30","quke",2010,5,NA,NA,NA,NA,NA,16,0,0.3125,NA,NA
"3623","sugar30","quke",2011,5,NA,NA,NA,NA,NA,15,0,0.333333333333333,NA,NA
"3624","sugar30","quke",2012,6,31.5666666666667,189.4,NA,NA,NA,18,323.8,0.333333333333333,0.584928968499073,0.459131150916203
"3625","sugar30","quke",2014,5,34.02,170.1,1,19.9,19.9,21,339,0.238095238095238,0.501769911504425,0.369932574799831
"3626","sugar30","umca",2005,11,NA,NA,NA,NA,NA,22,205.8,0.5,NA,NA
"3627","sugar30","umca",2006,11,NA,NA,NA,NA,NA,16,0,0.6875,NA,NA
"3628","sugar30","umca",2007,11,NA,NA,NA,NA,NA,16,0,0.6875,NA,NA
"3629","sugar30","umca",2008,11,NA,NA,NA,NA,NA,16,0,0.6875,NA,NA
"3630","sugar30","umca",2009,11,NA,NA,NA,NA,NA,16,0,0.6875,NA,NA
"3631","sugar30","umca",2010,11,NA,NA,NA,NA,NA,16,0,0.6875,NA,NA
"3632","sugar30","umca",2011,10,NA,NA,1,NA,NA,15,0,0.666666666666667,NA,NA
"3633","sugar30","umca",2012,12,11.2,134.4,1,3.6,3.6,18,323.8,0.666666666666667,0.415071031500927,0.540868849083797
"3634","sugar30","umca",2014,12,11.6416666666667,139.7,1,3.6,3.6,21,339,0.571428571428571,0.412094395280236,0.491761483354404
"3635","sugar31","quke",2003,1,15.3,15.3,NA,NA,NA,1,15.3,1,1,1
"3636","sugar31","quke",2005,1,NA,NA,NA,NA,NA,37,480,0.027027027027027,NA,NA
"3637","sugar31","quke",2006,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"3638","sugar31","quke",2007,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"3639","sugar31","quke",2008,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"3640","sugar31","quke",2009,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"3641","sugar31","quke",2010,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"3642","sugar31","quke",2011,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"3643","sugar31","quke",2012,1,17,17,NA,NA,NA,10,106.4,0.1,0.159774436090226,0.129887218045113
"3644","sugar31","quke",2014,1,17.8,17.8,NA,NA,NA,29,516.1,0.0344827586206897,0.0344894400310017,0.0344860993258457
"3645","sugar31","umca",2004,9,8.36666666666667,75.3,NA,NA,NA,9,75.3,1,1,1
"3646","sugar31","umca",2005,9,NA,NA,NA,NA,NA,37,480,0.243243243243243,NA,NA
"3647","sugar31","umca",2006,9,NA,NA,1,NA,NA,10,0,0.9,NA,NA
"3648","sugar31","umca",2007,9,NA,NA,1,NA,NA,10,0,0.9,NA,NA
"3649","sugar31","umca",2008,9,NA,NA,1,NA,NA,10,0,0.9,NA,NA
"3650","sugar31","umca",2009,9,NA,NA,1,NA,NA,10,0,0.9,NA,NA
"3651","sugar31","umca",2010,9,NA,NA,1,NA,NA,10,0,0.9,NA,NA
"3652","sugar31","umca",2011,9,NA,NA,1,NA,NA,10,0,0.9,NA,NA
"3653","sugar31","umca",2012,9,9.93333333333333,89.4,NA,NA,NA,10,106.4,0.9,0.840225563909774,0.870112781954887
"3654","sugar31","umca",2014,9,10.6333333333333,95.7,NA,NA,NA,29,516.1,0.310344827586207,0.185429180391397,0.247887003988802
"3655","sugar32","umca",2004,5,12.76,63.8,NA,NA,NA,5,63.8,1,1,1
"3656","sugar32","umca",2005,5,NA,NA,NA,NA,NA,11,139.5,0.454545454545455,NA,NA
"3657","sugar32","umca",2006,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3658","sugar32","umca",2007,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3659","sugar32","umca",2008,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3660","sugar32","umca",2009,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3661","sugar32","umca",2010,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3662","sugar32","umca",2011,5,NA,NA,NA,NA,NA,5,0,1,NA,NA
"3663","sugar32","umca",2012,5,14.94,74.7,NA,NA,NA,5,74.7,1,1,1
"3664","sugar32","umca",2014,6,14.05,84.3,NA,NA,NA,13,239.1,0.461538461538462,0.352572145545797,0.407055303542129
"3665","sumtv01","quag",2004,6,41.0166666666667,246.1,NA,NA,NA,6,246.1,1,1,1
"3666","sumtv01","quag",2005,6,NA,NA,NA,NA,NA,9,75.1,0.666666666666667,NA,NA
"3667","sumtv01","quag",2006,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"3668","sumtv01","quag",2007,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"3669","sumtv01","quag",2008,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"3670","sumtv01","quag",2009,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"3671","sumtv01","quag",2010,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"3672","sumtv01","quag",2011,6,NA,NA,NA,NA,NA,6,0,1,NA,NA
"3673","sumtv01","quag",2012,6,43.2166666666667,259.3,NA,NA,NA,6,259.3,1,1,1
"3674","sumtv01","quag",2014,6,45.05,270.3,NA,NA,NA,9,349.3,0.666666666666667,0.77383338104781,0.720250023857238
"3675","sumtv02","quag",2004,4,23.225,92.9,NA,NA,NA,44,552.8,0.0909090909090909,0.168053545586107,0.129481318247599
"3676","sumtv02","quag",2005,4,NA,NA,NA,NA,NA,46,0,0.0869565217391304,NA,NA
"3677","sumtv02","quag",2006,3,NA,NA,1,NA,NA,45,0,0.0666666666666667,NA,NA
"3678","sumtv02","quag",2007,3,NA,NA,NA,NA,NA,7,0,0.428571428571429,NA,NA
"3679","sumtv02","quag",2008,3,NA,NA,NA,NA,NA,6,0,0.5,NA,NA
"3680","sumtv02","quke",2004,4,39.125,156.5,NA,NA,NA,44,552.8,0.0909090909090909,0.283104196816208,0.18700664386265
"3681","sumtv02","quke",2005,4,NA,NA,NA,NA,NA,46,0,0.0869565217391304,NA,NA
"3682","sumtv02","quke",2006,4,NA,NA,NA,NA,NA,45,0,0.0888888888888889,NA,NA
"3683","sumtv02","quke",2007,4,NA,NA,NA,NA,NA,7,0,0.571428571428571,NA,NA
"3684","sumtv02","quke",2008,3,NA,NA,NA,NA,NA,6,0,0.5,NA,NA
"3685","sumtv02","umca",2004,36,8.42777777777778,303.4,NA,NA,NA,44,552.8,0.818181818181818,0.548842257597685,0.683512037889751
"3686","sumtv02","umca",2005,38,NA,NA,NA,NA,NA,46,0,0.826086956521739,NA,NA
"3687","sumtv02","umca",2006,38,NA,NA,3,NA,NA,45,0,0.844444444444444,NA,NA
"3688","svrp01","quag",2003,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"3689","svrp01","quag",2005,5,NA,NA,NA,NA,NA,13,127.5,0.384615384615385,NA,NA
"3690","svrp01","quag",2006,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"3691","svrp01","quag",2007,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"3692","svrp01","quag",2008,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"3693","svrp01","quag",2009,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"3694","svrp01","quag",2010,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"3695","svrp01","quag",2011,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"3696","svrp01","quag",2012,8,18.2,145.6,NA,NA,NA,10,219.3,0.8,0.663930688554492,0.731965344277246
"3697","svrp01","quag",2014,10,18.08,180.8,NA,NA,NA,19,324.7,0.526315789473684,0.556821681552202,0.541568735512943
"3698","svrp01","quke",2003,2,NA,NA,NA,NA,NA,7,0,0.285714285714286,NA,NA
"3699","svrp01","quke",2005,2,30.8,61.6,NA,NA,NA,13,127.5,0.153846153846154,0.483137254901961,0.318491704374057
"3700","svrp01","quke",2006,2,NA,NA,NA,NA,NA,7,0,0.285714285714286,NA,NA
"3701","svrp01","quke",2007,2,NA,NA,NA,NA,NA,7,0,0.285714285714286,NA,NA
"3702","svrp01","quke",2008,2,NA,NA,NA,NA,NA,7,0,0.285714285714286,NA,NA
"3703","svrp01","quke",2009,2,NA,NA,NA,NA,NA,7,0,0.285714285714286,NA,NA
"3704","svrp01","quke",2010,2,NA,NA,NA,NA,NA,7,0,0.285714285714286,NA,NA
"3705","svrp01","quke",2011,2,NA,NA,NA,NA,NA,10,0,0.2,NA,NA
"3706","svrp01","quke",2012,2,36.85,73.7,NA,NA,NA,10,219.3,0.2,0.336069311445508,0.268034655722754
"3707","svrp01","quke",2014,2,34.85,69.7,NA,NA,NA,19,324.7,0.105263157894737,0.214659685863874,0.159961421879306
"3708","svrp02","quag",2003,8,NA,NA,NA,NA,NA,8,0,1,NA,NA
"3709","svrp02","quag",2005,8,37.475,299.8,NA,NA,NA,14,365.9,0.571428571428571,0.819349549057119,0.695389060242845
"3710","svrp02","quag",2006,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"3711","svrp02","quag",2007,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"3712","svrp02","quag",2008,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"3713","svrp02","quag",2009,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"3714","svrp02","quag",2010,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"3715","svrp02","quag",2011,8,NA,NA,NA,NA,NA,11,0,0.727272727272727,NA,NA
"3716","svrp02","quag",2012,8,39.6125,316.9,NA,NA,NA,11,336.8,0.727272727272727,0.940914489311164,0.834093608291946
"3717","svrp02","quag",2014,7,43.2428571428571,302.7,1,14.5,14.5,13,381.8,0.538461538461538,0.79282346778418,0.665642503122859
"3718","svrp02","umca",2004,3,5.2,15.6,NA,NA,NA,3,15.6,1,1,1
"3719","svrp02","umca",2005,3,NA,NA,NA,NA,NA,14,365.9,0.214285714285714,NA,NA
"3720","svrp02","umca",2006,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"3721","svrp02","umca",2007,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"3722","svrp02","umca",2008,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"3723","svrp02","umca",2009,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"3724","svrp02","umca",2010,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"3725","svrp02","umca",2011,3,NA,NA,NA,NA,NA,11,0,0.272727272727273,NA,NA
"3726","svrp02","umca",2012,3,6.63333333333333,19.9,NA,NA,NA,11,336.8,0.272727272727273,0.0590855106888361,0.165906391708054
"3727","svrp02","umca",2014,3,7.13333333333333,21.4,NA,NA,NA,13,381.8,0.230769230769231,0.0560502881089576,0.143409759439094
"3728","sweet01","quag",2004,9,24.5111111111111,220.6,NA,NA,NA,9,220.6,1,1,1
"3729","tell02","quag",2004,10,20.41,204.1,NA,NA,NA,20,235.6,0.5,0.866298811544992,0.683149405772496
"3730","tell02","quag",2005,10,NA,NA,NA,NA,NA,29,115.6,0.344827586206897,NA,NA
"3731","tell02","quag",2006,10,NA,NA,NA,NA,NA,20,0,0.5,NA,NA
"3732","tell02","quag",2007,11,NA,NA,NA,NA,NA,21,0,0.523809523809524,NA,NA
"3733","tell02","quag",2008,11,NA,NA,NA,NA,NA,22,0,0.5,NA,NA
"3734","tell02","quag",2009,11,NA,NA,NA,NA,NA,22,0,0.5,NA,NA
"3735","tell02","quag",2010,11,NA,NA,NA,NA,NA,20,0,0.55,NA,NA
"3736","tell02","quag",2011,11,NA,NA,NA,NA,NA,23,0,0.478260869565217,NA,NA
"3737","tell02","quag",2012,11,19.4181818181818,213.6,NA,NA,NA,23,317.4,0.478260869565217,0.67296786389414,0.575614366729679
"3738","tell02","quag",2014,11,19.5636363636364,215.2,NA,NA,NA,31,428,0.354838709677419,0.502803738317757,0.428821223997588
"3739","tell02","umca",2004,10,3.15,31.5,NA,NA,NA,20,235.6,0.5,0.133701188455009,0.316850594227504
"3740","tell02","umca",2005,11,NA,NA,NA,NA,NA,29,115.6,0.379310344827586,NA,NA
"3741","tell02","umca",2006,10,NA,NA,NA,NA,NA,20,0,0.5,NA,NA
"3742","tell02","umca",2007,10,NA,NA,NA,NA,NA,21,0,0.476190476190476,NA,NA
"3743","tell02","umca",2008,11,NA,NA,NA,NA,NA,22,0,0.5,NA,NA
"3744","tell02","umca",2009,11,NA,NA,NA,NA,NA,22,0,0.5,NA,NA
"3745","tell02","umca",2010,9,NA,NA,1,NA,NA,20,0,0.45,NA,NA
"3746","tell02","umca",2011,12,NA,NA,1,NA,NA,23,0,0.521739130434783,NA,NA
