"","plot","tag","dbh1","year_dbh1","dbh2","year_dbh2","delta_dbh"
"3205","SDC03","4235",8.9,2004,11,2014,2.1
"3206","SDC03","4369",4.3,2004,5,2014,0.7
"3207","SDC03","4368",3.8,2004,5.3,2014,1.5
"3208","SDC03","4792",2.4,2012,2.2,2014,-0.2
"3209","SDC03","1839",27.1,2004,30.5,2014,3.4
"3210","SDC03","1915",8.9,2005,9.3,2014,0.4
"3211","SDC04","1859",34,2004,37.5,2014,3.5
"3212","SDC04","1857",37.3,2004,39.9,2014,2.6
"3213","SDC04","1858",25.6,2004,28.3,2014,2.7
"3214","SDC04","1860",26.6,2004,28.4,2014,1.8
"3215","SDC05","1832",3.2,2004,3,2014,-0.2
"3216","SDC06","5596",2.8,2012,3.5,2014,0.7
"3217","SDC06","7799",NA,NA,2,2014,NA
"3218","SDC06","5538",4,2012,4.6,2014,0.6
"3219","SDC06","4702",1,2006,4.2,2014,3.2
"3220","SDC06","6199",2,2012,2.3,2014,0.3
"3221","SDC06","4277",18.8,2004,25,2014,6.2
"3222","SDC06","1861",4.9,2004,7.5,2014,2.6
"3223","SECRET01","1892",44,2004,46.2,2014,2.2
"3224","SECRET01","1895",99.5,2004,108.2,2014,8.7
"3225","SECRET01","437",9.5,2004,11.4,2014,1.9
"3226","SECRET01","474",8.25,2004,9.5,2014,1.25
"3227","SECRET01","483b",7.5,2004,9.5,2014,2
"3228","SECRET01","1890",22.7,2004,30.4,2014,7.7
"3229","SECRET01","1893",45.4,2004,46,2014,0.600000000000001
"3230","SECRET01","1894",34.5,2004,32.4,2014,-2.1
"3231","SECRET01","1891",7.3,2004,8.7,2014,1.4
"3232","SECRET02","5669",2.7,2012,2.7,2014,0
"3233","SECRET02","5670",2.4,2012,2,2014,-0.4
"3234","SECRET02","5667",2.4,2012,2.7,2014,0.3
"3235","SECRET02","1899",14.7,2004,21.5,2014,6.8
"3236","SECRET02","1707",5.5,2004,7.1,2014,1.6
"3237","SECRET02","1900",3,2004,4.3,2014,1.3
"3238","SECRET02","1703",43.7,2004,32.5,2014,-11.2
"3239","SECRET02","7310",25.4,2012,27.6,2014,2.2
"3240","SECRET02","1705",4.1,2004,4.9,2014,0.800000000000001
"3241","SECRET02","6124",NA,NA,2.1,2014,NA
"3242","SECRET02","1706",7,2004,10.9,2014,3.9
"3243","SECRET02","1708",10.7,2004,10.3,2014,-0.399999999999999
"3244","SECRET02","1702",4.8,2004,4.3,2014,-0.5
"3245","SECRET02","1704",3.6,2004,3.5,2014,-0.1
"3246","SECRET02","481b",20,2004,21.8,2014,1.8
"3247","SECRET02","2684",6.6,2004,7.9,2014,1.3
"3248","SECRET02","2685",5.1,2004,5.2,2014,0.100000000000001
"3249","SECRET02","2686",3,2004,2.9,2014,-0.1
"3250","SECRET02","443b",4.75,2004,5.2,2014,0.45
"3251","SECRET02","463",6,2004,7.1,2014,1.1
"3252","SECRET02","924",6.5,2004,7.2,2014,0.7
"3253","SECRET02","401",5.75,2004,6,2014,0.25
"3254","SECRET02","431",7.75,2004,11.6,2014,3.85
"3255","SECRET02","446b",8.5,2004,6.2,2014,-2.3
"3256","SECRET02","450b",5.25,2004,5.7,2014,0.45
"3257","SECRET02","441",16.25,2004,19,2014,2.75
"3258","SECRET02","2687",2.8,2004,3,2014,0.2
"3259","SECRET02","2683",11.2,2004,11.8,2014,0.600000000000001
"3260","SECRET02","416",15.4,2004,12.8,2014,-2.6
"3261","SECRET02","421",2.75,2004,5.8,2014,3.05
"3262","SECRET02","438b",2,2004,2.1,2014,0.1
"3263","SECRET02","6137",NA,NA,3.8,2014,NA
"3264","SECRET02","1896",66.6,2004,78,2014,11.4
"3265","SECRET02","1897",29.5,2004,30.3,2014,0.800000000000001
"3266","SECRET02","7306",4.2,2012,4.5,2014,0.3
"3267","SECRET02","7307",3.5,2012,4.2,2014,0.7
"3268","SECRET02","7308",7,2012,10,2014,3
"3269","SECRET02","7309",7.6,2012,7.6,2014,0
"3270","SECRET02","432",2,2004,2.1,2014,0.1
"3271","SECRET02","2688",6.2,2004,7.3,2014,1.1
"3272","SECRET02","492",5.75,2004,6.4,2014,0.65
"3273","SECRET02","454",11.5,2004,8.5,2014,-3
"3274","SECRET02","434",10.25,2004,12.3,2014,2.05
"3275","SECRET03","1733",3,2004,3.1,2014,0.1
"3276","SECRET03","1717",3.3,2004,3.5,2014,0.2
"3277","SECRET03","467",4.25,2004,5.8,2014,1.55
"3278","SECRET03","1721",20.5,2004,21.5,2014,1
"3279","SECRET03","1720",47.1,2004,47.3,2014,0.199999999999996
"3280","SECRET03","408b",5.25,2004,5,2014,-0.25
"3281","SECRET03","1718",14.6,2004,16.3,2014,1.7
"3282","SECRET03","1716",3.8,2004,4.2,2014,0.4
"3283","SECRET03","1715",4.2,2004,4.4,2014,0.2
"3284","SECRET03","465",4.25,2004,5.4,2014,1.15
"3285","SECRET03","449",3.75,2004,3.9,2014,0.15
"3286","SECRET03","414",4,2004,5,2014,1
"3287","SECRET03","1722",22.7,2004,23.7,2014,1
"3288","SECRET03","425",6,2004,8,2014,2
"3289","SECRET03","1719",4.1,2004,4.8,2014,0.7
"3290","SECRET03","5671",2,2012,2.2,2014,0.2
"3291","SECRET03","459b",4.25,2004,5.3,2014,1.05
"3292","SECRET03","1725",14.8,2004,16.7,2014,1.9
"3293","SECRET03","1726",6.3,2004,6.1,2014,-0.2
"3294","SECRET03","1724",20.2,2004,24,2014,3.8
"3295","SECRET03","1723",4.4,2004,4.5,2014,0.0999999999999996
"3296","SECRET03","1731",29.7,2004,34.6,2014,4.9
"3297","SECRET03","1730",18.5,2004,19.2,2014,0.699999999999999
"3298","SECRET03","1732",27.5,2004,31.6,2014,4.1
"3299","SECRET03","7311",7.7,2012,7.6,2014,-0.100000000000001
"3300","SECRET03","1729",35.5,2004,45.1,2014,9.6
"3301","SECRET03","1728",40.2,2004,42.2,2014,2
"3302","SECRET03","1709",38.7,2004,41.8,2014,3.09999999999999
"3303","SECRET03","5672",4.4,2012,4.4,2014,0
"3304","SECRET03","1710",17.8,2004,21.2,2014,3.4
"3305","SECRET03","494b",13.5,2004,10.3,2014,-3.2
"3306","SECRET03","439b",8.3,2004,7.8,2014,-0.500000000000001
"3307","SECRET03","919",14,2004,15.1,2014,1.1
"3308","SECRET03","2689",12.7,2004,15,2014,2.3
"3309","SECRET03","1727",9,2004,9,2014,0
"3310","SECRET03","429",13.25,2004,15.3,2014,2.05
"3311","SECRET03","427b",7.75,2004,8,2014,0.25
"3312","SECRET03","1711",4.4,2004,4.5,2014,0.0999999999999996
"3313","SECRET03","1712",3.9,2004,4,2014,0.1
"3314","SECRET03","1713",3.6,2004,4.1,2014,0.5
"3315","SECRET03","1714",3.8,2004,4.2,2014,0.4
"3316","SECRET03","4817",2.5,2009,2.5,2014,0
"3317","SECRET03","4816",1.9,2009,2.8,2014,0.9
"3318","SECRET03","406b",13.25,2004,14.8,2014,1.55
"3319","SECRET03","451",15.75,2004,17.1,2014,1.35
"3320","SKILE01","3285",63.4,2004,67.2,2014,3.8
"3321","SKILE01","3280",26.8,2004,27.7,2014,0.899999999999999
"3322","SKILE01","3281",25.1,2004,27.3,2014,2.2
"3323","SKILE01","3282",5.9,2004,6.4,2014,0.5
"3324","SKILE01","3283",7.2,2004,7.7,2014,0.5
"3325","SKILE01","3284",11.2,2004,11.7,2014,0.5
"3326","SKILE01","3286",22.6,2004,24.1,2014,1.5
"3327","SKILE01","3287",29.4,2004,33.2,2014,3.8
"3328","SKILE01","6141",NA,NA,21.1,2014,NA
"3329","SKILE01","2304",21.8,2004,24.2,2014,2.4
"3330","SKILE01","2303",30.9,2004,28.6,2014,-2.3
"3331","SKILE01","2302",36.9,2004,38.8,2014,1.9
"3332","SKILE01","2301",22.3,2004,25,2014,2.7
"3333","SKILE01","3288",18.7,2004,43.1,2014,24.4
"3334","SKILE01","3289",16.1,2004,17.1,2014,1
"3335","SKILE01","3290",41.2,2004,62.9,2014,21.7
"3336","SKILE01","7548",8.2,2011,8.2,2014,0
"3337","SKILE01","3291",8.1,2004,8.5,2014,0.4
"3338","SKILE01","2305",29.2,2004,32.1,2014,2.9
"3339","SPAUL01","3079",31.5,2004,32.1,2014,0.600000000000001
"3340","SPAUL01","724",36,2005,29,2014,-7
"3341","SPAUL01","725",49.7,2005,56,2014,6.3
"3342","SPAUL01","714",10.4,2005,11,2014,0.6
"3343","SPAUL01","1964",26.7,2005,26.8,2014,0.100000000000001
"3344","SPAUL01","713",11.7,2005,12,2014,0.300000000000001
"3345","SPAUL01","1963",40.4,2005,43.1,2014,2.7
"3346","SPAUL01","107",12,2004,13.1,2014,1.1
"3347","SPAUL01","102",3.75,2004,7.2,2014,3.45
"3348","SPAUL01","7300",3,2012,3.1,2014,0.1
"3349","SPAUL01","315",35.25,2004,37.7,2014,2.45
"3350","SPAUL01","114",14.75,2004,15.9,2014,1.15
"3351","SPAUL01","915",15.5,2004,17.2,2014,1.7
"3352","SPAUL01","931",32.25,2004,31.1,2014,-1.15
"3353","SPAUL01","4908",16.8,2004,17.9,2014,1.1
"3354","SPAUL01","722",29.7,2005,32.8,2014,3.1
"3355","SPAUL01","6222",7,2011,6.9,2014,-0.0999999999999996
"3356","SPAUL01","789",19.3,2005,19.3,2014,0
"3357","SPAUL01","3078",14.1,2004,16.8,2014,2.7
"3358","SPAUL01","944",8,2004,7,2014,-1
"3359","SPAUL01","110",9.5,2004,12,2014,2.5
"3360","SPAUL01","4562",9,2006,9.1,2014,0.0999999999999996
"3361","SPAUL01","723",13.5,2005,21.3,2014,7.8
"3362","SPAUL01","718",33.5,2005,36,2014,2.5
"3363","SPAUL01","712",37.1,2005,40,2014,2.9
"3364","SPAUL01","717",28.2,2005,29.1,2014,0.900000000000002
"3365","SPAUL01","963",28,2004,31,2014,3
"3366","SPAUL01","719",17.8,2005,18.3,2014,0.5
"3367","SPAUL02","720",38.6,2005,42.4,2014,3.8
"3368","SPAUL02","716",30.3,2005,30.7,2014,0.399999999999999
"3369","SPAUL02","729",15.3,2005,16.4,2014,1.1
"3370","SPAUL02","728",15.6,2005,16,2014,0.4
"3371","SPAUL02","616",19.25,2004,23,2014,3.75
"3372","SPAUL02","6713",10.5,2011,10.7,2014,0.199999999999999
"3373","SPAUL02","726",23.1,2005,22.2,2014,-0.900000000000002
"3374","SPAUL02","715",13.5,2005,11,2014,-2.5
"3375","SPAUL02","727",26,2005,27.5,2014,1.5
"3376","SPAUL02","4844",NA,NA,7.2,2014,NA
"3377","SPIVY01","1939",22.2,2005,22.1,2014,-0.0999999999999979
"3378","SPIVY01","6939",5,2004,6.9,2014,1.9
"3379","SPIVY01","6940",6.4,2012,6.3,2014,-0.100000000000001
"3380","SPIVY01","4408",7.5,2012,7.6,2014,0.0999999999999996
"3381","SPIVY01","1797",24.2,2004,27.2,2014,3
"3382","SPIVY01","1798",12.1,2004,16.5,2014,4.4
"3383","SPIVY01","1799",11.2,2004,13.8,2014,2.6
"3384","SPIVY01","1800",16.5,2004,16,2014,-0.5
"3385","SPIVY01","1938",27.3,2005,27.7,2014,0.399999999999999
"3386","SPIVY01","331",4.1,2004,7.9,2014,3.8
"3387","STATE123","770",29.5,2005,34,2014,4.5
"3388","STATE123","3802",2.2,2004,4.5,2014,2.3
"3389","STATE123","6144",NA,NA,8.3,2014,NA
"3390","STATE123","3801",8.2,2004,10.7,2014,2.5
"3391","STATE123","768",9.7,2005,11.8,2014,2.1
"3392","STATE123","3804",18,2004,25,2014,7
"3393","STATE123","769",22.7,2005,24.4,2014,1.7
"3394","STATE123","771",12.4,2005,11.9,2014,-0.5
"3395","STATE123","3806",0.9,2004,3.4,2014,2.5
"3396","STATE123","766",10.2,2005,10.7,2014,0.5
"3397","STATE123","767",15.4,2005,16.9,2014,1.5
"3398","STATE123","763",12.9,2005,13.2,2014,0.299999999999999
"3399","STATE123","764",10.7,2005,11.4,2014,0.700000000000001
"3400","STATE123","765",15.1,2005,15.3,2014,0.200000000000001
"3401","SUGAR01","655",5.25,2004,6.5,2014,1.25
"3402","SUGAR01","676",3.5,2004,3.2,2014,-0.3
"3403","SUGAR01","698",7.5,2004,7.3,2014,-0.2
"3404","SUGAR01","509",5,2004,4.9,2014,-0.0999999999999996
"3405","SUGAR01","552",5,2004,5.2,2014,0.2
"3406","SUGAR01","523",5.75,2004,6.1,2014,0.35
"3407","SUGAR01","270",6.75,2004,7.4,2014,0.65
"3408","SUGAR01","6183",7,2012,6.8,2014,-0.2
"3409","SUGAR01","1078",9.2,2005,9.8,2014,0.600000000000001
"3410","SUGAR01","512",6.5,2004,6.6,2014,0.0999999999999996
"3411","SUGAR01","376",6.75,2004,7.2,2014,0.45
"3412","SUGAR01","507",1.4,2004,3.4,2014,2
"3413","SUGAR01","1079",9,2005,9,2014,0
"3414","SUGAR01","1084",22.1,2005,24,2014,1.9
"3415","SUGAR01","1083",31,2005,30.9,2014,-0.100000000000001
"3416","SUGAR01","1082",12.2,2005,11.8,2014,-0.399999999999999
"3417","SUGAR01","618",8,2004,8.3,2014,0.300000000000001
"3418","SUGAR01","1080",14,2005,15.5,2014,1.5
"3419","SUGAR01","1085",18.5,2005,18.8,2014,0.300000000000001
"3420","SUGAR01","1086",18.2,2005,19.2,2014,1
"3421","SUGAR01","1087",16.5,2005,18.8,2014,2.3
"3422","SUGAR01","1088",26.1,2005,23.2,2014,-2.9
"3423","SUGAR01","1089",21.7,2005,23.1,2014,1.4
"3424","SUGAR01","5896",11.5,2009,8,2014,-3.5
"3425","SUGAR01","591",7.25,2004,7.6,2014,0.35
"3426","SUGAR01","609",7.25,2004,7.2,2014,-0.0499999999999998
"3427","SUGAR01","1081",15.5,2005,16,2014,0.5
"3428","SUGAR04","1917",6.7,2012,6.8,2014,0.0999999999999996
"3429","SUGAR04","1197",14.1,2005,14.7,2014,0.6
"3430","SUGAR04","4115",5.8,2004,5.6,2014,-0.2
"3431","SUGAR04","7305",2.4,2012,2.9,2014,0.5
"3432","SUGAR04","4106",7.1,2004,9.3,2014,2.2
"3433","SUGAR04","4112",5.8,2004,6.2,2014,0.4
"3434","SUGAR04","4113",10.5,2004,13.4,2014,2.9
"3435","SUGAR04","4114",11.2,2004,13.5,2014,2.3
"3436","SUGAR04","1196",7.2,2005,7.1,2014,-0.100000000000001
"3437","SUGAR04","1200",16.7,2005,16.1,2014,-0.599999999999998
"3438","SUGAR04","1198",19.8,2005,22.8,2014,3
"3439","SUGAR04","1195",5.5,2005,4.9,2014,-0.6
"3440","SUGAR04","4110",10.7,2004,13.5,2014,2.8
"3441","SUGAR04","7399",4.6,2012,5.1,2014,0.5
"3442","SUGAR04","4109",10.8,2004,12.2,2014,1.4
"3443","SUGAR04","4111",5.5,2004,7.5,2014,2
"3444","SUGAR04","4107",2,2004,3.9,2014,1.9
"3445","SUGAR04","1199",16,2005,16.5,2014,0.5
"3446","SUGAR04","4105",8.2,2004,7.5,2014,-0.699999999999999
"3447","SUGAR04","1095",10.4,2005,11.8,2014,1.4
"3448","SUGAR04","1093",19.5,2005,21.2,2014,1.7
"3449","SUGAR04","1094",15.4,2005,15.8,2014,0.4
"3450","SUGAR04","4104",14.8,2004,15.7,2014,0.899999999999999
"3451","SUGAR04","1096",8.3,2005,9.2,2014,0.899999999999999
"3452","SUGAR04","1194",14.7,2005,15.3,2014,0.600000000000001
"3453","SUGAR04","1193",11.7,2005,12.4,2014,0.700000000000001
"3454","SUGAR04","1192",9.3,2005,8.9,2014,-0.4
"3455","SUGAR04","1916",6.2,2012,8,2014,1.8
"3456","SUGAR04","4108",19.9,2004,20.3,2014,0.400000000000002
"3457","SUGAR05","586",25.25,2004,29.3,2014,4.05
"3458","SUGAR05","687",18.25,2004,20,2014,1.75
"3459","SUGAR05","656",24,2004,26.4,2014,2.4
"3460","SUGAR05","6722",30.3,2011,31.7,2014,1.4
"3461","SUGAR05","649",36.5,2004,34.7,2014,-1.8
"3462","SUGAR05","604",21.5,2004,24,2014,2.5
"3463","SUGAR05","1112",13.1,2005,16,2014,2.9
"3464","SUGAR05","648",33.75,2004,38.3,2014,4.55
"3465","SUGAR05","1113",28.7,2005,27.5,2014,-1.2
"3466","SUGAR05","7794",NA,NA,232.7,2014,NA
"3467","SUGAR05","1111",26.8,2005,29.8,2014,3
"3468","SUGAR05","1114",10.6,2005,11,2014,0.4
"3469","SUGAR05","1106",26.7,2005,30.3,2014,3.6
"3470","SUGAR07","4839",2,2012,2.8,2014,0.8
"3471","SUGAR07","4837",2,2012,2.6,2014,0.6
"3472","SUGAR07","5566",3,2009,4.6,2014,1.6
"3473","SUGAR07","1236",25.9,2005,27.6,2014,1.7
"3474","SUGAR07","1235",14,2005,31,2014,17
"3475","SUGAR07","1234",25.8,2005,30.2,2014,4.4
"3476","SUGAR07","1233",30.8,2005,36.6,2014,5.8
"3477","SUGAR07","4075",16.1,2004,17.2,2014,1.1
"3478","SUGAR07","4082",3.9,2004,6.9,2014,3
"3479","SUGAR07","4076",18.4,2004,20.6,2014,2.2
"3480","SUGAR07","4081",20.9,2004,21.4,2014,0.5
"3481","SUGAR07","4080",14.8,2004,16.9,2014,2.1
"3482","SUGAR07","4079",10.8,2004,12.8,2014,2
"3483","SUGAR07","4078",14.3,2004,15.9,2014,1.6
"3484","SUGAR07","4068",17.7,2004,19.4,2014,1.7
"3485","SUGAR07","4069",39.8,2004,32.1,2014,-7.7
"3486","SUGAR07","4070",5,2004,6.9,2014,1.9
"3487","SUGAR07","4071",6.7,2004,8.7,2014,2
"3488","SUGAR07","4072",9.9,2004,10.8,2014,0.9
"3489","SUGAR07","4073",14.9,2004,17.2,2014,2.3
"3490","SUGAR07","4074",19.7,2004,20.9,2014,1.2
"3491","SUGAR07","1237",2.5,2005,12.7,2014,10.2
"3492","SUGAR07","4077",13.2,2004,15.3,2014,2.1
"3493","SUGAR08","6004",13.2,2005,13.8,2014,0.600000000000001
"3494","SUGAR08","4788",2.5,2012,2.4,2014,-0.1
"3495","SUGAR08","4787",7.8,2012,7.8,2014,0
"3496","SUGAR08","6040",13.5,2005,12,2014,-1.5
"3497","SUGAR08","6038",13.6,2005,11.3,2014,-2.3
"3498","SUGAR08","6030",10.4,2005,10.7,2014,0.299999999999999
"3499","SUGAR08","6028",8.4,2005,8.5,2014,0.0999999999999996
"3500","SUGAR08","6018",9.1,2005,9.3,2014,0.200000000000001
"3501","SUGAR08","6032",4.8,2005,5.6,2014,0.8
"3502","SUGAR08","6006",11.3,2005,11.6,2014,0.299999999999999
"3503","SUGAR08","6013",13.9,2005,15.2,2014,1.3
"3504","SUGAR08","4600",11.5,2005,10.7,2014,-0.800000000000001
"3505","SUGAR08","6021",8.4,2005,8.7,2014,0.299999999999999
"3506","SUGAR08","6007",8.5,2005,8.9,2014,0.4
"3507","SUGAR08","6002",11,2005,11.3,2014,0.300000000000001
"3508","SUGAR08","6001",11.8,2005,13.7,2014,1.9
"3509","SUGAR08","6026",2.9,2005,3.6,2014,0.7
"3510","SUGAR08","6010",5.8,2005,6.9,2014,1.1
"3511","SUGAR08","6034",2.3,2005,2.7,2014,0.4
"3512","SUGAR08","6033",14.4,2005,15.5,2014,1.1
"3513","SUGAR08","6008",11.5,2005,11.9,2014,0.4
"3514","SUGAR08","1059",33.8,2005,35.3,2014,1.5
"3515","SUGAR08","4810",4,2007,3.9,2014,-0.1
"3516","SUGAR08","4809",3.2,2007,3.3,2014,0.0999999999999996
"3517","SUGAR08","1065",11.7,2005,12.5,2014,0.800000000000001
"3518","SUGAR08","1064",20.2,2005,23.9,2014,3.7
"3519","SUGAR08","1063",15.1,2005,16.9,2014,1.8
"3520","SUGAR08","1062",15.5,2005,16.2,2014,0.699999999999999
"3521","SUGAR08","4812",2.2,2009,2.3,2014,0.0999999999999996
"3522","SUGAR08","1060",35.8,2005,33.5,2014,-2.3
"3523","SUGAR08","6005",12.3,2005,12.4,2014,0.0999999999999996
"3524","SUGAR08","1058",30.6,2005,32.1,2014,1.5
"3525","SUGAR08","1057",41.1,2005,44.9,2014,3.8
"3526","SUGAR08","7789",NA,NA,2,2014,NA
"3527","SUGAR08","6796",NA,NA,2,2014,NA
"3528","SUGAR08","6039",14.5,2005,15.4,2014,0.9
"3529","SUGAR08","6037",10.4,2005,10.3,2014,-0.0999999999999996
"3530","SUGAR08","6029",12.3,2005,12.8,2014,0.5
"3531","SUGAR08","6009",11.6,2005,11.4,2014,-0.199999999999999
"3532","SUGAR08","4789",19.4,2012,19.2,2014,-0.199999999999999
"3533","SUGAR08","6019",11.2,2005,11.8,2014,0.600000000000001
"3534","SUGAR09","1107",62.3,2005,63.7,2014,1.40000000000001
"3535","SUGAR09","4097",4.6,2004,2.9,2014,-1.7
"3536","SUGAR09","4098",1.9,2004,2.3,2014,0.4
"3537","SUGAR09","4099",5.6,2004,6.7,2014,1.1
"3538","SUGAR09","4101",27.9,2004,24,2014,-3.9
"3539","SUGAR09","1099",20,2005,19.4,2014,-0.600000000000001
"3540","SUGAR09","4096",5.1,2004,6.7,2014,1.6
"3541","SUGAR09","1103",28.3,2005,26.8,2014,-1.5
"3542","SUGAR09","4100",6.7,2004,5.9,2014,-0.8
"3543","SUGAR09","1104",5.8,2005,4.8,2014,-1
"3544","SUGAR09","1108",17.5,2005,18.9,2014,1.4
"3545","SUGAR09","7534",10.2,2012,9.9,2014,-0.299999999999999
"3546","SUGAR09","6049",NA,NA,4.2,2014,NA
"3547","SUGAR09","6172",NA,NA,3.9,2014,NA
"3548","SUGAR09","4103",28.5,2004,29.3,2014,0.800000000000001
"3549","SUGAR09","1100",56.2,2005,55.1,2014,-1.1
"3550","SUGAR09","4102",26.4,2004,28.3,2014,1.9
"3551","SUGAR11","1109",25.2,2005,25.5,2014,0.300000000000001
"3552","SUGAR11","583",3,2004,4.7,2014,1.7
"3553","SUGAR11","675",2.5,2004,3.8,2014,1.3
"3554","SUGAR11","627",3.25,2004,5.5,2014,2.25
"3555","SUGAR11","1101",41.3,2005,41.5,2014,0.200000000000003
"3556","SUGAR12","4090",18.8,2004,22,2014,3.2
"3557","SUGAR12","4880b",2.5,2012,1.6,2014,-0.9
"3558","SUGAR12","6155",NA,NA,2.2,2014,NA
"3559","SUGAR12","1225",25.8,2005,26.5,2014,0.699999999999999
"3560","SUGAR12","4887",2.1,2012,2.3,2014,0.2
"3561","SUGAR12","4886",1.8,2012,2,2014,0.2
"3562","SUGAR12","4095",12.5,2004,13.6,2014,1.1
"3563","SUGAR12","4094",8.2,2004,9.3,2014,1.1
"3564","SUGAR12","4093",3.9,2004,4.2,2014,0.3
"3565","SUGAR12","4889",2.1,2012,2.1,2014,0
"3566","SUGAR12","4091",10.8,2004,11.4,2014,0.6
"3567","SUGAR12","4089",15.8,2004,19.2,2014,3.4
"3568","SUGAR12","4088",10.1,2004,10.2,2014,0.0999999999999996
"3569","SUGAR12","4092",2.8,2004,2.7,2014,-0.0999999999999996
"3570","SUGAR12","1909",3.1,2005,3.2,2014,0.1
"3571","SUGAR12","4085",12,2004,12.7,2014,0.699999999999999
"3572","SUGAR12","6041",0.3,2005,2.2,2014,1.9
"3573","SUGAR12","4087",7.5,2004,7.7,2014,0.2
"3574","SUGAR12","1910",1,2005,3.2,2014,2.2
"3575","SUGAR12","4084",2.4,2004,3.5,2014,1.1
"3576","SUGAR12","4083",3.3,2004,3.5,2014,0.2
"3577","SUGAR12","4086",7,2004,7.2,2014,0.2
"3578","SUGAR12","1230",13.4,2005,14.4,2014,1
"3579","SUGAR12","1227",21.1,2005,20.8,2014,-0.300000000000001
"3580","SUGAR12","1228",13.8,2005,15,2014,1.2
"3581","SUGAR12","1229",23,2005,22.3,2014,-0.699999999999999
"3582","SUGAR12","1231",20.2,2005,20.9,2014,0.699999999999999
"3583","SUGAR13","1120",2.8,2004,3,2014,0.2
"3584","SUGAR13","4029",1.7,2004,2,2014,0.3
"3585","SUGAR13","1119",3.7,2004,3.7,2014,0
"3586","SUGAR13","1117",3.2,2004,3.1,2014,-0.1
"3587","SUGAR13","4031",4.8,2004,4.7,2014,-0.0999999999999996
"3588","SUGAR13","1935",7.1,2005,5.5,2014,-1.6
"3589","SUGAR13","6190",4.3,2012,4.3,2014,0
"3590","SUGAR13","504",19.5,2004,20.6,2014,1.1
"3591","SUGAR13","2649",2.1,2004,2.2,2014,0.1
"3592","SUGAR13","374",8,2004,7.8,2014,-0.2
"3593","SUGAR13","562",8,2004,8.5,2014,0.5
"3594","SUGAR13","5633",3,2012,2.8,2014,-0.2
"3595","SUGAR13","533",15.75,2004,16,2014,0.25
"3596","SUGAR13","247",11.75,2004,11.7,2014,-0.0500000000000007
"3597","SUGAR13","624",2.5,2004,2.6,2014,0.1
"3598","SUGAR13","248",8,2004,8,2014,0
"3599","SUGAR13","2651",8.2,2004,8.9,2014,0.700000000000001
"3600","SUGAR13","600",8,2004,8.3,2014,0.300000000000001
"3601","SUGAR13","1934",4.5,2005,4.6,2014,0.0999999999999996
"3602","SUGAR13","1118",4,2004,4,2014,0
"3603","SUGAR13","1115",6.6,2004,8,2014,1.4
"3604","SUGAR13","605",4.5,2004,4.4,2014,-0.0999999999999996
"3605","SUGAR13","4893",2.3,2009,2.2,2014,-0.0999999999999996
"3606","SUGAR13","4025",2.2,2004,2.5,2014,0.3
"3607","SUGAR13","4026",4.5,2004,4.7,2014,0.2
"3608","SUGAR13","639",5.5,2004,6.5,2014,1
"3609","SUGAR13","542",3.25,2004,3.4,2014,0.15
"3610","SUGAR13","664",7.5,2004,7.8,2014,0.3
"3611","SUGAR13","613",3.75,2004,3.7,2014,-0.0499999999999998
"3612","SUGAR13","589",6,2004,5.9,2014,-0.0999999999999996
"3613","SUGAR13","547",4,2004,4.1,2014,0.0999999999999996
"3614","SUGAR13","1122",3.4,2004,3.7,2014,0.3
"3615","SUGAR13","1116",11.9,2004,11.1,2014,-0.800000000000001
"3616","SUGAR13","564",10,2004,9.9,2014,-0.0999999999999996
"3617","SUGAR13","1110",6,2004,5,2014,-1
"3618","SUGAR13","516",8.75,2004,8.9,2014,0.15
"3619","SUGAR13","271",5.5,2004,5.2,2014,-0.3
"3620","SUGAR13","236",5.5,2004,5.1,2014,-0.4
"3621","SUGAR13","4028",6.6,2004,6.7,2014,0.100000000000001
"3622","SUGAR15","5674",2.1,2012,2,2014,-0.1
"3623","SUGAR15","4161",34.4,2004,34.7,2014,0.300000000000004
"3624","SUGAR15","685",6.75,2004,7.2,2014,0.45
"3625","SUGAR15","695",30.5,2004,34.4,2014,3.9
"3626","SUGAR15","4163",2,2004,3.9,2014,1.9
"3627","SUGAR15","681",13.5,2004,15.7,2014,2.2
"3628","SUGAR15","4160",35.7,2004,38.2,2014,2.5
"3629","SUGAR15","689",4.5,2004,3.1,2014,-1.4
"3630","SUGAR15","4159",22.8,2004,26.1,2014,3.3
"3631","SUGAR15","654",21.9,2004,23.4,2014,1.5
"3632","SUGAR15","620",2.75,2004,3,2014,0.25
"3633","SUGAR15","570",1,2004,2.4,2014,1.4
"3634","SUGAR15","4167",13.5,2004,15,2014,1.5
"3635","SUGAR15","661",11.5,2004,19.2,2014,7.7
"3636","SUGAR15","4162",44.4,2004,44.2,2014,-0.199999999999996
"3637","SUGAR15","668",35,2004,38.5,2014,3.5
"3638","SUGAR15","690",16.5,2004,17.6,2014,1.1
"3639","SUGAR15","5673",2.4,2012,2.2,2014,-0.2
"3640","SUGAR15","4808",4,2007,5.1,2014,1.1
"3641","SUGAR15","659",19,2004,19.2,2014,0.199999999999999
"3642","SUGAR15","5675",2.5,2012,2.5,2014,0
"3643","SUGAR15","666",14.5,2004,15.1,2014,0.6
"3644","SUGAR15","682",0.5,2004,2.1,2014,1.6
"3645","SUGAR15","658",14,2004,13.7,2014,-0.300000000000001
