,plot,old_date,cluster,tag,species,status,alive_class,dead_class,slc,canker,dbh,lide_lf_symp,sod_dead,location,year,date
30917,SECRET02,4/23/09,8,416,UMCA,Alive,NA,NA,18,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30918,SECRET02,4/23/09,10,1707,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30919,SECRET02,4/23/09,8,438b,UMCA,Dead,NA,NA,-9999,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30920,SECRET02,4/23/09,6,1701,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30921,SECRET02,4/23/09,1,1896,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30922,SECRET02,4/23/09,2,1897,QUAG,Dead,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30923,SECRET02,4/23/09,3,1898,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30924,SECRET02,4/23/09,4,1899,QUAG,X-Stem missing,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30925,SECRET02,4/23/09,5,1900,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/23/09
30926,SECRET02,5/11/10,6,1701,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30927,SECRET02,5/11/10,3,443b,UMCA,Alive,1,NA,35,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30928,SECRET02,5/11/10,7,481b,UMCA,Alive,1,NA,11,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30929,SECRET02,5/11/10,5,1900,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30930,SECRET02,5/11/10,1,492,UMCA,Alive,1,NA,7,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30931,SECRET02,5/11/10,4,401,UMCA,Alive,1,NA,7,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30932,SECRET02,5/11/10,3,454,UMCA,X- Stem Missing,NA,NA,-9999,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30933,SECRET02,5/11/10,3,924,UMCA,Alive,1,NA,14,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30934,SECRET02,5/11/10,3,463,UMCA,Alive,1,NA,51,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30935,SECRET02,5/11/10,6,441,UMCA,Alive,1,NA,8,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30936,SECRET02,5/11/10,8,421,UMCA,Alive,1,NA,21,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30937,SECRET02,5/11/10,10,1707,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30938,SECRET02,5/11/10,3,2686,UMCA,Alive,1,NA,12,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30939,SECRET02,5/11/10,3,2684,UMCA,Alive,1,NA,23,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30940,SECRET02,5/11/10,7,1702,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30941,SECRET02,5/11/10,8,1703,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30942,SECRET02,5/11/10,9,1704,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30943,SECRET02,5/11/10,5,446b,UMCA,Alive,1,NA,44,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30944,SECRET02,5/11/10,10,1706,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30945,SECRET02,5/11/10,3,2687,UMCA,Alive,1,NA,3,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30946,SECRET02,5/11/10,12,1708,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30947,SECRET02,5/11/10,5,5667,QUAG,Alive,2,NA,NA,FALSE,2.200000048,FALSE,FALSE,In,2010,5/11/10
30948,SECRET02,5/11/10,13,5669,QUAG,Alive,1,NA,NA,FALSE,2.5,FALSE,FALSE,In,2010,5/11/10
30949,SECRET02,5/11/10,8,2683,UMCA,Alive,2,NA,1,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30950,SECRET02,5/11/10,8,438b,UMCA,Dead,NA,2,-9999,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30951,SECRET02,5/11/10,8,416,UMCA,Alive,1,NA,4,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30952,SECRET02,5/11/10,14,5670,QUAG,Alive,1,NA,NA,FALSE,2.200000048,FALSE,FALSE,In,2010,5/11/10
30953,SECRET02,5/11/10,11,1705,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30954,SECRET02,5/11/10,2,2688,UMCA,Alive,1,NA,8,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30955,SECRET02,5/11/10,3,2685,UMCA,Alive,1,NA,2,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30956,SECRET02,5/11/10,5,431,UMCA,Alive,1,NA,41,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30957,SECRET02,5/11/10,4,1899,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30958,SECRET02,5/11/10,3,1898,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30959,SECRET02,5/11/10,2,1897,QUAG,Dead,NA,2,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30960,SECRET02,5/11/10,1,1896,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,5/11/10
30961,SECRET02,5/11/10,2,432,UMCA,Alive,1,NA,14,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30962,SECRET02,5/11/10,2,450b,UMCA,Alive,1,NA,10,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30963,SECRET02,5/11/10,2,434,UMCA,Alive,1,NA,8,FALSE,NA,FALSE,FALSE,Out,2010,5/11/10
30964,SECRET02,5/24/11,3,2684,UMCA,Alive,1,NA,34,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30965,SECRET02,5/24/11,8,1703,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30966,SECRET02,5/24/11,2,432,UMCA,Alive,1,NA,1,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30967,SECRET02,5/24/11,2,2688,UMCA,Alive,1,NA,4,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30968,SECRET02,5/24/11,1,1896,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30969,SECRET02,5/24/11,2,1897,QUAG,Dead,NA,2,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30970,SECRET02,5/24/11,3,1898,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30971,SECRET02,5/24/11,4,1899,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30972,SECRET02,5/24/11,5,1900,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30973,SECRET02,5/24/11,2,450b,UMCA,Alive,1,NA,0,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30974,SECRET02,5/24/11,6,1701,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30975,SECRET02,5/24/11,7,1702,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30976,SECRET02,5/24/11,11,1705,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30977,SECRET02,5/24/11,10,1706,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30978,SECRET02,5/24/11,10,1707,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30979,SECRET02,5/24/11,12,1708,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30980,SECRET02,5/24/11,13,5669,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30981,SECRET02,5/24/11,14,5670,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30982,SECRET02,5/24/11,3,2686,UMCA,Alive,1,NA,9,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30983,SECRET02,5/24/11,5,5667,QUAG,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30984,SECRET02,5/24/11,6,441,UMCA,Alive,1,NA,5,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30985,SECRET02,5/24/11,9,1704,QUAG,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30986,SECRET02,5/24/11,2,434,UMCA,Alive,1,NA,3,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30987,SECRET02,5/24/11,8,421,UMCA,Alive,1,NA,29,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30988,SECRET02,5/24/11,8,416,UMCA,Alive,1,NA,11,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30989,SECRET02,5/24/11,8,2683,UMCA,Alive,1,NA,1,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30990,SECRET02,5/24/11,7,481b,UMCA,Alive,1,NA,17,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30991,SECRET02,5/24/11,1,492,UMCA,Alive,1,NA,11,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30992,SECRET02,5/24/11,4,401,UMCA,Alive,1,NA,4,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
30993,SECRET02,5/24/11,5,446b,UMCA,Alive,1,NA,16,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30994,SECRET02,5/24/11,3,454,UMCA,Alive,1,NA,19,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30995,SECRET02,5/24/11,5,431,UMCA,Alive,1,NA,30,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30996,SECRET02,5/24/11,3,924,UMCA,Alive,1,NA,11,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30997,SECRET02,5/24/11,8,438b,UMCA,Dead,NA,2,-9999,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30998,SECRET02,5/24/11,3,463,UMCA,Alive,1,NA,8,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
30999,SECRET02,5/24/11,3,443b,UMCA,Alive,1,NA,21,FALSE,NA,FALSE,FALSE,In,2011,5/24/11
31000,SECRET02,5/24/11,3,2685,UMCA,Alive,1,NA,5,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
31001,SECRET02,5/24/11,3,2687,UMCA,Alive,1,NA,5,FALSE,NA,FALSE,FALSE,Out,2011,5/24/11
31002,SECRET02,5/22/12,3,454,UMCA,Alive,1,NA,18,FALSE,8.399999619,FALSE,FALSE,In,2012,5/22/12
31003,SECRET02,5/22/12,3,443b,UMCA,Alive,1,NA,24,FALSE,5.5,FALSE,FALSE,In,2012,5/22/12
31004,SECRET02,5/22/12,4,401,UMCA,Alive,1,NA,15,FALSE,6.199999809,FALSE,FALSE,Out,2012,5/22/12
31005,SECRET02,5/22/12,1,492,UMCA,Alive,1,NA,21,FALSE,6.400000095,FALSE,FALSE,In,2012,5/22/12
31006,SECRET02,5/22/12,7,481b,UMCA,Alive,1,NA,9,FALSE,21.89999962,FALSE,FALSE,Out,2012,5/22/12
31007,SECRET02,5/22/12,6,441,UMCA,Alive,1,NA,18,FALSE,16.39999962,FALSE,FALSE,Out,2012,5/22/12
31008,SECRET02,5/22/12,8,2683,UMCA,Alive,1,NA,4,FALSE,11.89999962,FALSE,FALSE,In,2012,5/22/12
31009,SECRET02,5/22/12,8,416,UMCA,Alive,1,NA,11,FALSE,12.5,FALSE,FALSE,In,2012,5/22/12
31010,SECRET02,5/22/12,3,924,UMCA,Alive,1,NA,12,FALSE,7.199999809,FALSE,FALSE,In,2012,5/22/12
31011,SECRET02,5/22/12,2,432,UMCA,Alive,1,NA,22,FALSE,2.200000048,FALSE,FALSE,Out,2012,5/22/12
31012,SECRET02,5/22/12,8,421,UMCA,Alive,2,NA,8,FALSE,2.799999952,FALSE,FALSE,In,2012,5/22/12
31013,SECRET02,5/22/12,8,438b,UMCA,Dead,NA,3,-9999,FALSE,2.299999952,FALSE,FALSE,In,2012,5/22/12
31014,SECRET02,5/22/12,3,463,UMCA,Alive,1,NA,16,FALSE,7.699999809,FALSE,FALSE,In,2012,5/22/12
31015,SECRET02,5/22/12,3,2684,UMCA,Alive,1,NA,29,FALSE,7.699999809,FALSE,FALSE,In,2012,5/22/12
31016,SECRET02,5/22/12,3,2685,UMCA,Alive,1,NA,9,FALSE,5.199999809,FALSE,FALSE,Out,2012,5/22/12
31017,SECRET02,5/22/12,3,2686,UMCA,Alive,1,NA,6,FALSE,3,FALSE,FALSE,Out,2012,5/22/12
31018,SECRET02,5/22/12,3,2687,UMCA,Alive,1,NA,9,FALSE,2.700000048,FALSE,FALSE,Out,2012,5/22/12
31019,SECRET02,5/22/12,5,446b,UMCA,Alive,1,NA,8,FALSE,6.800000191,FALSE,FALSE,In,2012,5/22/12
31020,SECRET02,5/22/12,5,431,UMCA,Alive,1,NA,15,FALSE,9.5,FALSE,FALSE,In,2012,5/22/12
31021,SECRET02,5/22/12,2,450b,UMCA,Alive,1,NA,9,FALSE,5.400000095,FALSE,FALSE,Out,2012,5/22/12
31022,SECRET02,5/22/12,2,2688,UMCA,Alive,1,NA,15,FALSE,7.300000191,FALSE,FALSE,Out,2012,5/22/12
31023,SECRET02,5/22/12,5,7309,UMCA,Alive,1,NA,11,FALSE,7.599999905,FALSE,FALSE,In,2012,5/22/12
31024,SECRET02,5/22/12,8,1703,QUAG,Alive,2,NA,NA,FALSE,32.5,FALSE,FALSE,In,2012,5/22/12
31025,SECRET02,5/22/12,2,434,UMCA,Alive,1,NA,19,FALSE,12,FALSE,FALSE,Out,2012,5/22/12
31026,SECRET02,5/9/14,12,1708,QUAG,Alive,2,NA,NA,FALSE,10.30000019,FALSE,FALSE,In,2014,5/9/14
31027,SECRET02,5/9/14,5,7309,UMCA,Alive,1,NA,19,FALSE,7.599999905,FALSE,FALSE,In,2014,5/9/14
31028,SECRET02,5/9/14,1,492,UMCA,Alive,1,NA,17,FALSE,6.400000095,FALSE,FALSE,In,2014,5/9/14
31029,SECRET02,5/9/14,2,432,UMCA,Alive,1,NA,14,FALSE,2.099999905,FALSE,FALSE,Out,2014,5/9/14
31030,SECRET02,5/9/14,2,450b,UMCA,Alive,1,NA,12,FALSE,5.699999809,FALSE,FALSE,Out,2014,5/9/14
31031,SECRET02,5/9/14,3,2684,UMCA,Alive,1,NA,11,FALSE,7.900000095,FALSE,FALSE,In,2014,5/9/14
31032,SECRET02,5/9/14,3,2685,UMCA,Alive,1,NA,12,FALSE,5.199999809,FALSE,FALSE,Out,2014,5/9/14
31033,SECRET02,5/9/14,3,2686,UMCA,Dead,NA,1,NA,FALSE,2.900000095,FALSE,FALSE,Out,2014,5/9/14
31034,SECRET02,5/9/14,3,2687,UMCA,Alive,1,NA,7,FALSE,3,FALSE,FALSE,Out,2014,5/9/14
31035,SECRET02,5/9/14,3,443b,UMCA,Alive,1,NA,9,FALSE,5.199999809,FALSE,FALSE,In,2014,5/9/14
31036,SECRET02,5/9/14,3,454,UMCA,Alive,1,NA,25,FALSE,8.5,FALSE,FALSE,In,2014,5/9/14
31037,SECRET02,5/9/14,3,463,UMCA,Alive,1,NA,17,FALSE,7.099999905,FALSE,FALSE,In,2014,5/9/14
31038,SECRET02,5/9/14,3,924,UMCA,Alive,1,NA,23,FALSE,7.199999809,FALSE,FALSE,In,2014,5/9/14
31039,SECRET02,5/9/14,4,401,UMCA,Alive,1,NA,4,FALSE,6,FALSE,FALSE,Out,2014,5/9/14
31040,SECRET02,5/9/14,14,5670,QUAG,Alive,1,NA,NA,FALSE,2,FALSE,FALSE,In,2014,5/9/14
31041,SECRET02,5/9/14,5,446b,UMCA,Alive,1,NA,32,FALSE,6.199999809,FALSE,FALSE,In,2014,5/9/14
31042,SECRET02,5/9/14,2,2688,UMCA,Alive,1,NA,10,FALSE,7.300000191,FALSE,FALSE,Out,2014,5/9/14
31043,SECRET02,5/9/14,6,441,UMCA,Alive,1,NA,17,FALSE,19,FALSE,FALSE,Out,2014,5/9/14
31044,SECRET02,5/9/14,7,481b,UMCA,Alive,1,NA,18,FALSE,21.79999924,FALSE,FALSE,Out,2014,5/9/14
31045,SECRET02,5/9/14,8,2683,UMCA,Alive,2,NA,10,FALSE,11.80000019,FALSE,FALSE,In,2014,5/9/14
31046,SECRET02,5/9/14,8,416,UMCA,Alive,1,NA,4,FALSE,12.80000019,FALSE,FALSE,In,2014,5/9/14
31047,SECRET02,5/9/14,8,421,UMCA,Alive,1,NA,8,FALSE,5.800000191,FALSE,FALSE,In,2014,5/9/14
31048,SECRET02,5/9/14,8,438b,UMCA,Dead,NA,3,-9999,FALSE,2.099999905,FALSE,FALSE,In,2014,5/9/14
31049,SECRET02,5/9/14,8,6137,UMCA,Alive,1,NA,5,FALSE,3.799999952,FALSE,FALSE,In,2014,5/9/14
31050,SECRET02,5/9/14,1,1896,QUAG,Alive,1,NA,NA,TRUE,78,FALSE,FALSE,In,2014,5/9/14
31051,SECRET02,5/9/14,2,1897,QUAG,Dead,NA,4,NA,FALSE,30.29999924,FALSE,FALSE,In,2014,5/9/14
31052,SECRET02,5/9/14,3,1898,QUAG,,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2014,5/9/14
31053,SECRET02,5/9/14,3,7306,QUAG,Alive,1,NA,NA,FALSE,4.5,FALSE,FALSE,In,2014,5/9/14
31054,SECRET02,5/9/14,3,7307,QUAG,Alive,1,NA,NA,FALSE,4.199999809,FALSE,FALSE,In,2014,5/9/14
31055,SECRET02,5/9/14,3,7308,QUAG,Alive,2,NA,NA,FALSE,10,FALSE,FALSE,In,2014,5/9/14
31056,SECRET02,5/9/14,5,431,UMCA,Alive,1,NA,26,FALSE,11.60000038,FALSE,FALSE,In,2014,5/9/14
31057,SECRET02,5/9/14,13,5669,QUAG,Alive,1,NA,NA,FALSE,2.700000048,FALSE,FALSE,In,2014,5/9/14
31058,SECRET02,5/9/14,8,6124,UMCA,Alive,1,NA,11,FALSE,2.099999905,FALSE,FALSE,In,2014,5/9/14
31059,SECRET02,5/9/14,4,1899,QUAG,Alive,1,NA,NA,FALSE,21.5,FALSE,FALSE,In,2014,5/9/14
31060,SECRET02,5/9/14,5,1900,QUAG,Alive,1,NA,NA,FALSE,4.300000191,FALSE,FALSE,In,2014,5/9/14
31061,SECRET02,5/9/14,5,5667,QUAG,Alive,2,NA,NA,FALSE,2.700000048,FALSE,FALSE,In,2014,5/9/14
31062,SECRET02,5/9/14,6,1701,QUAG,,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2014,5/9/14
31063,SECRET02,5/9/14,7,1702,QUAG,Alive,1,NA,NA,FALSE,4.300000191,FALSE,FALSE,In,2014,5/9/14
31064,SECRET02,5/9/14,8,1703,QUAG,Alive,2,NA,NA,FALSE,32.5,FALSE,FALSE,In,2014,5/9/14
31065,SECRET02,5/9/14,8,7310,QUAG,Alive,2,NA,NA,FALSE,27.60000038,FALSE,FALSE,In,2014,5/9/14
31066,SECRET02,5/9/14,9,1704,QUAG,Alive,2,NA,NA,FALSE,3.5,FALSE,FALSE,In,2014,5/9/14
31067,SECRET02,5/9/14,11,1705,QUAG,Alive,2,NA,NA,FALSE,4.900000095,FALSE,FALSE,In,2014,5/9/14
31068,SECRET02,5/9/14,2,434,UMCA,Alive,1,NA,14,FALSE,12.30000019,FALSE,FALSE,Out,2014,5/9/14
31069,SECRET02,5/9/14,10,1706,QUAG,Alive,1,NA,NA,FALSE,10.89999962,FALSE,FALSE,In,2014,5/9/14
31070,SECRET02,5/9/14,10,1707,QUAG,Alive,1,NA,NA,FALSE,7.099999905,FALSE,FALSE,In,2014,5/9/14
31071,SECRET03,1/8/04,18,1729,QUAG,Alive,NA,NA,NA,FALSE,35.5,FALSE,FALSE,In,2004,1/8/04
31072,SECRET03,1/8/04,20,1731,QUAG,Alive,NA,NA,NA,FALSE,29.70000076,FALSE,FALSE,In,2004,1/8/04
31073,SECRET03,1/8/04,20,1732,QUAG,Alive,NA,NA,NA,FALSE,27.5,FALSE,FALSE,In,2004,1/8/04
31074,SECRET03,1/8/04,21,1733,QUAG,Alive,NA,NA,NA,FALSE,3,FALSE,FALSE,In,2004,1/8/04
31075,SECRET03,1/8/04,19,1730,QUAG,Alive,NA,NA,NA,FALSE,18.5,FALSE,FALSE,In,2004,1/8/04
31076,SECRET03,1/8/04,1,1709,QUAG,Alive,NA,NA,NA,FALSE,38.70000076,FALSE,FALSE,In,2004,1/8/04
31077,SECRET03,1/8/04,11,1719,QUAG,Alive,NA,NA,NA,FALSE,4.099999905,FALSE,FALSE,In,2004,1/8/04
31078,SECRET03,1/8/04,10,1718,QUAG,Alive,NA,NA,NA,FALSE,14.60000038,FALSE,FALSE,In,2004,1/8/04
31079,SECRET03,1/8/04,9,1717,QUAG,Alive,NA,NA,NA,FALSE,3.299999952,FALSE,FALSE,In,2004,1/8/04
31080,SECRET03,1/8/04,8,1716,QUAG,Alive,NA,NA,NA,FALSE,3.799999952,FALSE,FALSE,In,2004,1/8/04
31081,SECRET03,1/8/04,7,1715,QUAG,Alive,NA,NA,NA,FALSE,4.199999809,FALSE,FALSE,In,2004,1/8/04
31082,SECRET03,1/8/04,6,1714,QUAG,Alive,NA,NA,NA,FALSE,3.799999952,FALSE,FALSE,In,2004,1/8/04
31083,SECRET03,1/8/04,5,1713,QUAG,Alive,NA,NA,NA,FALSE,3.599999905,FALSE,FALSE,In,2004,1/8/04
31084,SECRET03,1/8/04,14,1725,QUAG,Alive,NA,NA,NA,FALSE,14.80000019,FALSE,FALSE,In,2004,1/8/04
31085,SECRET03,1/8/04,4,1712,QUAG,Alive,NA,NA,NA,FALSE,3.900000095,FALSE,FALSE,In,2004,1/8/04
31086,SECRET03,1/8/04,17,1728,QUAG,Alive,NA,NA,NA,FALSE,40.20000076,FALSE,FALSE,In,2004,1/8/04
31087,SECRET03,1/8/04,12,1720,QUAG,Alive,NA,NA,NA,FALSE,47.09999847,FALSE,FALSE,In,2004,1/8/04
31088,SECRET03,1/8/04,12,1721,QUAG,Alive,NA,NA,NA,FALSE,20.5,FALSE,FALSE,In,2004,1/8/04
31089,SECRET03,1/8/04,12,1722,QUAG,Alive,NA,NA,NA,FALSE,22.70000076,FALSE,FALSE,In,2004,1/8/04
31090,SECRET03,1/8/04,13,1723,QUAG,Alive,NA,NA,NA,FALSE,4.400000095,FALSE,FALSE,In,2004,1/8/04
31091,SECRET03,1/8/04,14,1724,QUAG,Alive,NA,NA,NA,FALSE,20.20000076,FALSE,FALSE,In,2004,1/8/04
31092,SECRET03,1/8/04,14,1726,QUAG,Alive,NA,NA,NA,FALSE,6.300000191,FALSE,FALSE,In,2004,1/8/04
31093,SECRET03,1/8/04,16,1727,QUAG,Alive,NA,NA,NA,FALSE,9,FALSE,FALSE,In,2004,1/8/04
31094,SECRET03,1/8/04,3,1711,QUAG,Alive,NA,NA,NA,FALSE,4.400000095,FALSE,FALSE,In,2004,1/8/04
31095,SECRET03,1/8/04,2,1710,QUAG,Alive,NA,NA,NA,FALSE,17.79999924,FALSE,FALSE,In,2004,1/8/04
31096,SECRET03,5/11/04,1,425,UMCA,Alive,NA,NA,5,FALSE,6,FALSE,FALSE,In,2004,5/11/04
31097,SECRET03,5/11/04,6,439b,UMCA,Alive,NA,NA,0,FALSE,8.300000191,FALSE,FALSE,Out,2004,5/11/04
31098,SECRET03,5/11/04,5,494b,UMCA,Alive,NA,NA,0,FALSE,13.5,FALSE,FALSE,Out,2004,5/11/04
31099,SECRET03,5/11/04,4,408b,UMCA,Alive,NA,NA,3,FALSE,5.25,FALSE,FALSE,In,2004,5/11/04
31100,SECRET03,5/11/04,4,427b,UMCA,Alive,NA,NA,0,FALSE,7.75,FALSE,FALSE,In,2004,5/11/04
31101,SECRET03,5/11/04,3,465,UMCA,Alive,NA,NA,5,FALSE,4.25,FALSE,FALSE,In,2004,5/11/04
31102,SECRET03,5/11/04,3,467,UMCA,Alive,NA,NA,8,FALSE,4.25,FALSE,FALSE,In,2004,5/11/04
31103,SECRET03,5/11/04,2,449,UMCA,Alive,NA,NA,0,FALSE,3.75,FALSE,FALSE,In,2004,5/11/04
31104,SECRET03,5/11/04,2,414,UMCA,Alive,NA,NA,0,FALSE,4,FALSE,FALSE,In,2004,5/11/04
31105,SECRET03,5/11/04,7,919,UMCA,Alive,NA,NA,0,FALSE,14,FALSE,FALSE,In,2004,5/11/04
31106,SECRET03,5/11/04,1,459b,UMCA,Alive,NA,NA,3,FALSE,4.25,FALSE,FALSE,In,2004,5/11/04
31107,SECRET03,5/11/04,8,429,UMCA,Alive,NA,NA,0,FALSE,13.25,FALSE,FALSE,In,2004,5/11/04
31108,SECRET03,5/11/04,8,2689,UMCA,Alive,NA,NA,0,FALSE,12.69999981,FALSE,FALSE,In,2004,5/11/04
31109,SECRET03,5/11/04,8,406b,UMCA,Alive,NA,NA,0,FALSE,13.25,FALSE,FALSE,In,2004,5/11/04
31110,SECRET03,5/11/04,8,451,UMCA,Alive,NA,NA,0,FALSE,15.75,FALSE,FALSE,In,2004,5/11/04
31111,SECRET03,5/4/05,13,1723,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31112,SECRET03,5/4/05,12,1722,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31113,SECRET03,5/4/05,12,1720,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31114,SECRET03,5/4/05,10,1718,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31115,SECRET03,5/4/05,8,1716,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31116,SECRET03,5/4/05,14,1724,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31117,SECRET03,5/4/05,8,2689,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31118,SECRET03,5/4/05,9,1717,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31119,SECRET03,5/4/05,14,1725,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31120,SECRET03,5/4/05,14,1726,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31121,SECRET03,5/4/05,16,1727,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31122,SECRET03,5/4/05,17,1728,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31123,SECRET03,5/4/05,18,1729,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
31124,SECRET03,5/4/05,19,1730,QUAG,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2005,5/4/05
